2,http://s3contents.chinesepod.com/0672/17f0485366c75afb9967e22bc92e3758729023fc/mp3/64/rec-1192003651093-1.mp3,The boss's.,老板的。,lǎobǎn de 。,lao ban de 
3,http://s3contents.chinesepod.com/0748/77ac7c8f73d42b477cd3de0c853f8a88d56b9220/mp3/64/rec-1198480941375-1.mp3,The morning is not so convenient.,上午不太方便。,shàngwǔ bùtài fāngbiàn 。,shang wu bu tai fang bian 
2,http://s3contents.chinesepod.com/0543/e57111761da3b8ec2beefa2890ae6df8ab5fe7b7/mp3/64/rec-1181113142585-1.mp3,The museum.,博物馆。,bówùguǎn 。,bo wu guan 
2,http://s3contents.chinesepod.com/0247/f987b84412fe45c93ecbdee524a40d1ffa5803e7/mp3/64/rec-1216746707156-0.mp3,the Olympics,奥运会,àoyùnhuì,ao yun hui
3,http://s3contents.chinesepod.com/0540/45ecacbb03ba442a79694d5d29691f040f0706b8/mp3/64/rec-1180936879109-3.mp3,The other has no ears.,一只没有耳朵，,yī zhī méiyǒu ěrduo ，,yi zhi mei you er duo 
2,http://s3contents.chinesepod.com/0431/22711853b32392a86d40906a921500f675dcbb76/mp3/64/rec-1218752240781-1.mp3,The power went out.,停电了。,tíngdiàn le 。,ting dian le 
3,http://s3contents.chinesepod.com/1035/e4dd965ef5e664240094ae25ed0177e4a56e2ef1/mp3/64/rec-1226445613031-0.mp3,The train has arrived. Hurry up.,车来了。快点儿！,chē lái le 。 kuài diǎnr ！,che lai le  kuai dian er 
2,http://s3contents.chinesepod.com/0527/8c7e1fa81f04abef7303536b3139c43602af3b7b/mp3/64/rec-1219099792046-1.mp3,The train station.,火车站。,huǒchēzhàn 。,huo che zhan 
1,http://s3contents.chinesepod.com/0616/a9be990a2efb758a1588c4648df1c09109647270/mp3/64/rec-1219794940765-4.mp3,The United States.,美国。,měiguó 。,mei guo 
2,http://s3contents.chinesepod.com/0316/335276bddf421e6c7c155b0fbad0f4909eb21f85/mp3/64/rec-1218579248156-3.mp3,Then I can’t help you.,那没办法。,nà méi bànfa 。,na mei ban fa 
2,http://s3contents.chinesepod.com/1043/79c02a88ee407304687bbba8a3d3de97d96392b8/mp3/64/rec-1227208487640-3.mp3,Then I don't want it.,那不要了。,nà bù yào le 。,na bu yao le 
3,http://s3contents.chinesepod.com/0739/a2f75ddaba1a2e7bfa5e0255ec31e8e99d12ef43/mp3/64/rec-1198133079640-3.mp3,Then I'll give you a gift.,那，我给你礼物。,nà ， wǒ gěi nǐ lǐwù 。,na  wo gei ni li wu 
4,http://s3contents.chinesepod.com/0083/b070a557585216cff26642ddd565fad2a3420f5c/mp3/64/rec-1217897882328-2.mp3,Then just accompany me. Okay?,那你陪我去。好不好？,nà nǐ péi wǒ qù 。 hǎo bu hǎo ？,na ni pei wo qu  hao bu hao 
3,http://s3contents.chinesepod.com/0286/7e6c2bae216c31830f09e95fe54c45f1eecde170/mp3/64/rec-1218490970406-3.mp3,Then let’s go home.,那，我们回家吧。,nà ， wǒmen huíjiā ba 。,na  wo men hui jia ba 
4,http://s3contents.chinesepod.com/0416/d19239384bfad22408e5d263aa59ec58319418ca/mp3/64/rec-1210355767718-3.mp3,Then let’s go out and play!,那我们出去玩吧。,nà wǒmen chūqù wán ba 。,na wo men chu qu wan ba 
3,http://s3contents.chinesepod.com/0304/b7f55819c38877db63fa4eae6cdebd7bd48ae794/mp3/64/rec-1218565987937-3.mp3,Then let’s go together!,那一起去吧！,nà yīqǐ qù ba ！,na yi qi qu ba 
4,http://s3contents.chinesepod.com/0136/75a991211e20e5d1dc5429a0d3ae3088342ab34c/mp3/64/rec-1217373073203-3.mp3,Then use my mobile phone.,那你用我的手机吧。,nà nǐ yòng wǒ de shǒujī ba 。,na ni yong wo de shou ji ba 
3,http://s3contents.chinesepod.com/0592/b5f344f78dd6062671516ccae9a63d102bf802bd/mp3/64/rec-1185349925390-2.mp3,Then what meat is this?,那，这是什么肉？,nà ， zhè shì shénme ròu ？,na  zhe shi shi yao rou 
3,http://s3contents.chinesepod.com/0343/c8783727fe12d48433372aa227137fd867ab4b38/mp3/64/rec-1218583829000-2.mp3,Then where are you from?,那，你是哪里人？,nà ， nǐ shì nǎli rén ？,na  ni shi na li ren 
4,http://s3contents.chinesepod.com/0748/77ac7c8f73d42b477cd3de0c853f8a88d56b9220/mp3/64/rec-1198480941375-2.mp3,"Then, what about tomorrow afternoon？",那，明天下午可以吗？,nà ， míngtiān xiàwǔ kěyǐ ma ？,na  ming tian xia wu ke yi ma 
2,http://s3contents.chinesepod.com/0685/250a4f9c8eb0513830ffc7cbc05c5be423d1e28d/mp3/64/rec-1193215567875-3.mp3,There are ghosts outside!,外面有鬼！,wàimian yǒu guǐ ！,wai mian you gui 
5,http://s3contents.chinesepod.com/0676/ad97f3ad1fd1a0e961dc856db56ac144fb73a946/mp3/64/rec-1192759587609-1.mp3,"There are six people in my family. Dad, Mom, big brother, little brother, big sister, and me.",我家有六个人。爸爸、妈妈、哥哥、弟弟、姐姐和我。,wǒ jiā yǒu liù ge rén 。 bàba 、 māma 、 gēge 、 dìdi 、 jiějie hé wǒ 。,wo jia you liu ge ren  ba ba 、 ma ma 、 ge ge 、 di di 、 jie jie he wo 
2,http://s3contents.chinesepod.com/0042/5c3131131c4d015bacf9c0d27fdf58b03034b5ee/mp3/64/rec-1220121208187-4.mp3,There is vegetable soup.,有蔬菜汤。,yǒu shūcài tāng 。,you shu cai tang 
3,http://s3contents.chinesepod.com/1025/43f4f3a20743039fd600b5c479a930432133f912/mp3/64/rec-1224111731156-2.mp3,"There's no need. Please, come in.",不用。进来吧。,bùyòng 。 jìnlái ba 。,bu yong  jin lai ba 
3,http://s3contents.chinesepod.com/0455/41293ccbb7bbd39e9ddf224d610514f794104449/mp3/64/rec-1210356703453-0.mp3,There’s a fire over there!,那里着火了！,nàli zháohuǒ le ！,na li zhao huo le 
2,http://s3contents.chinesepod.com/0080/35aea8f89fb4461c1017acb68550890f21943c42/mp3/64/rec-1212616717156-9.mp3,There’s nothing to be done.,没办法。,méi bànfǎ 。,mei ban fa 
2,http://s3contents.chinesepod.com/0050/e55553656055c264d57245b4dd8d9e02337cb5d5/mp3/64/rec-1209935821203-1.mp3,They are ahead.,在前面。,zài qiánmiàn 。,zai qian mian 
3,http://s3contents.chinesepod.com/0031/9e8088355fe376f924dd44bc07d5b4476e362e5a/mp3/64/rec-1209597411906-10.mp3,They're both very busy.,他们都很忙。,tāmen dōu hěn máng 。,ta men du hen mang 
4,http://s3contents.chinesepod.com/0478/f58218d37c032badd9ee9fefb28d605ea3ef8629/mp3/64/rec-1218662790703-0.mp3,"This is for you, this is for you...",这个给你，这个给你......,zhège gěi nǐ ， zhège gěi nǐ ......,zhe ge gei ni  zhe ge gei ni 
2,http://s3contents.chinesepod.com/0425/600a99fb9ad110cd39057d4318b58ea650e818b3/mp3/64/rec-1218750107953-0.mp3,This is for you.,送给你。,sònggěi nǐ 。,song gei ni 
3,http://s3contents.chinesepod.com/0365/6b51c2d4021ceb92bf8242d9dda785a844d8240e/mp3/64/rec-1218491983187-2.mp3,This is my husband.,这是我的丈夫。,zhè shì wǒ de zhàngfu 。,zhe shi wo de zhang fu 
3,http://s3contents.chinesepod.com/1127/a9f3210d270bb9eaf08c75b30eba9e83639921c6/mp3/64/rec-1236294440468-0.mp3,This is really tasty!,这个很好吃！,zhè ge hěn hǎochī ！,zhe ge hen hao chi 
5,http://s3contents.chinesepod.com/0346/f2b4d815502b4fdf201d3e9c0657949efe3dfc4c/mp3/64/rec-1218583522890-1.mp3,"This is:  a monkey, a lion, an elephant, a snake, a bird.",这是：猴子，狮子，大象，蛇，鸟。,zhè shì ： hóuzi ， shīzi ， dàxiàng ， shé ， niǎo 。,zhe shi  hou zi  shi zi  da xiang  she  niao 
5,http://s3contents.chinesepod.com/0994/3dfb8e084e8e810d7f73618bb0b4cd443dc07a60/mp3/64/rec-1221671636875-1.mp3,"This is: a chicken, a cow, a sheep, a horse, a pig.",这是：鸡、牛、羊、马、猪。,zhè shì ： jī 、 niú 、 yáng 、 mǎ 、 zhū 。,zhe shi  ji 、 niu 、 yang 、 ma 、 zhu 
3,http://s3contents.chinesepod.com/0465/886a3e6a23f613a3542c2d7dc040d94d3fcd735b/mp3/64/rec-1218753398687-2.mp3,This one’s good! This one’s good!,这个好，这个好。,zhège hǎo ， zhège hǎo 。,zhe ge hao  zhe ge hao 
1,http://s3contents.chinesepod.com/1150/dc0f9d55f46a3072a24c9a9368d1d9aa4b6afbce/mp3/64/rec-1239836362500-4.mp3,Three RMB.,三块。,sān kuài 。,san kuai 
1,http://s3contents.chinesepod.com/0351/026a2aa3eef28c700fb99a10d8df5e4620c50aea/mp3/64/rec-1218734916578-1.mp3,Three.,三位。,sān wèi 。,san wei 
2,http://s3contents.chinesepod.com/1140/85ee63bf47cc545035e65e6c1255c902166c5733/mp3/64/rec-1237242442671-0.mp3,"Tiantian, get up!",甜甜，起床！,tiántian ， qǐchuáng ！,tian tian  qi chuang 
2,http://s3contents.chinesepod.com/0235/31e3b0fbad4b381c979b55745595146e741d0f36/mp3/64/rec-1218227315359-1.mp3,To Germany.,寄到德国。,jìdào déguó 。,ji dao de guo 
2,http://s3contents.chinesepod.com/0748/77ac7c8f73d42b477cd3de0c853f8a88d56b9220/mp3/64/rec-1198480941375-3.mp3,Tomorrow afternoon is all right.,下午可以。,xiàwǔ kěyǐ 。,xia wu ke yi 
5,http://s3contents.chinesepod.com/0138/363df2ea0fa4159ae69c1eddf44013ba3a716861/mp3/64/rec-1219163263390-0.mp3,Tomorrow are you definitely coming to my house to hang out?,你明天一定来我家玩吗？,nǐ míngtiān yīdìng lái wǒ jiā wán ma ？,ni ming tian yi ding lai wo jia wan ma 
3,http://s3contents.chinesepod.com/0640/2486747bd92e36ca2d13d399a94e66c353e45451/mp3/64/rec-1189154775406-1.mp3,Tomorrow is Monday.,明天是星期一。,míngtiān shì xīngqīyī 。,ming tian shi xing qi yi 
2,http://s3contents.chinesepod.com/0209/5e5558258721f05aaaff51e9a41814f5bd88b13a/mp3/64/rec-1218218522328-2.mp3,Too expensive!,太贵了！,tài guì le ！,tai gui le 
2,http://s3contents.chinesepod.com/0517/4ecbefc4024ef205997c1fb92bc94870bd7f0656/mp3/64/rec-1219086408125-1.mp3,Tsingtao Beer.,青岛啤酒。,qīngdǎo píjiǔ 。,qing dao pi jiu 
4,http://s3contents.chinesepod.com/0540/45ecacbb03ba442a79694d5d29691f040f0706b8/mp3/64/rec-1180936879109-0.mp3,"Two tigers, two tigers,",两只老虎，两只老虎，,liǎng zhī lǎohǔ ， liǎng zhī lǎohǔ ，,liang zhi lao hu  liang zhi lao hu 
1,http://s3contents.chinesepod.com/0547/6b190e769e8188d822aad7849061d746a65f7e3c/mp3/64/rec-1181619649578-2.mp3,Two.,两个。,liǎng ge 。,liang ge 
3,http://s3contents.chinesepod.com/0588/10146ee56efbd0e605aeffdbc97ca1514b8f67f1/mp3/64/rec-1185260782187-2.mp3,Very good. One more time.,很好。再说一遍。,hěn hǎo 。 zài shuō yī biàn 。,hen hao  zai shuo yi bian 
2,http://s3contents.chinesepod.com/0829/cee1915bad6b06d465799000abf33eec1aec64aa/mp3/64/rec-1205809456046-2.mp3,Wah......,呜呜呜......,wū wū wū ......,wu wu wu 
2,http://s3contents.chinesepod.com/0323/0dceed59a98de6a8de3662019ec8730451675edb/mp3/64/rec-1218596664234-0.mp3,Wait a little while.,等一等。,děng yi děng 。,deng yi deng 
3,http://s3contents.chinesepod.com/0437/1576524cfa9b75d7c0da582bf4325a4ba72aece4/mp3/64/rec-1216055804421-0.mp3,Wait for me here.,你在这里等我。,nǐ zài zhèlǐ děng wǒ 。,ni zai zhe li deng wo 
2,http://s3contents.chinesepod.com/1098/c67dba53fc185190063c786aa850acce9a676858/mp3/64/rec-1233703670921-0.mp3,Wait up!,等一下！,děng yīxià ！,deng yi xia 
3,http://s3contents.chinesepod.com/0922/ad0aab4ea0ae010d0327ef5d3d9b9b3898262988/mp3/64/rec-1213996782921-0.mp3,Wait!  Red light!,等一等，红灯！,děng yi děng ， hóngdēng ！,deng yi deng  hong deng 
4,http://s3contents.chinesepod.com/0397/67bf66623e1d689f7ccc056e2c041b55fb16c681/mp3/64/rec-1218575391046-0.mp3,"Waiter, do you have any forks?",服务员，有叉子吗？,fúwùyuán ， yǒu chāzi ma ？,fu wu yuan  you cha zi ma 
4,http://s3contents.chinesepod.com/0497/73486725a5da02a3c37421487170533e706de418/mp3/64/rec-1218824418406-0.mp3,"Waiter, give me a glass of water.",服务员，给我一杯水。,fúwùyuán ， gěi wǒ yī bēi shuǐ 。,fu wu yuan  gei wo yi bei shui 
3,http://s3contents.chinesepod.com/0033/489e54ca1288e396da36cb68355893ffbef2332c/mp3/64/rec-1183011452125-0.mp3,"Waiter, the bill.",服务员，买单。,fúwùyuán ， mǎidān 。,fu wu yuan  mai dan 
2,http://s3contents.chinesepod.com/0323/0dceed59a98de6a8de3662019ec8730451675edb/mp3/64/rec-1218596664234-2.mp3,Walk around.,走一走。,zǒu yi zǒu 。,zou yi zou 
3,http://s3contents.chinesepod.com/0909/ff8e8bac91b997d0ef14198f1379963ba18df392/mp3/64/rec-1212101098812-3.mp3,"Walk straight, then turn right.",一直走，右转。,yīzhí zǒu ， yòuzhuǎn 。,yi zhi zou  you zhuan 
1,http://s3contents.chinesepod.com/0037/b27d15e3f74b66a87118f36fa9a17b137f9b12f5/mp3/64/rec-1216764764375-4.mp3,we,我们,wǒmen,wo men
2,http://s3contents.chinesepod.com/1049/3b6e6014be70779f4267e6b91934b614b50b5d31/mp3/64/rec-1227739671625-2.mp3,We have a meeting now.,现在开会。,xiànzài kāihuì 。,xian zai kai hui 
5,http://s3contents.chinesepod.com/0746/7e790af03e6a097b0e523de32c22c5fa7e6e7998/mp3/64/rec-1198480427781-2.mp3,"We sing, we dance, congratulations to all on a happy new year.",我们唱歌，我们跳舞，祝贺大家新年好！,wǒmen chànggē ， wǒmen tiàowǔ ， zhùhè dàjiā xīnnián hǎo ！,wo men chang ge  wo men tiao wu  zhu he da jia xin nian hao 
3,http://s3contents.chinesepod.com/0620/7bfaff2c54ebea94a80749e32f36b290967ac2ad/mp3/64/rec-1187769102377-1.mp3,We're all hot.,我们都很热。,wǒmen dōu hěn rè 。,wo men du hen re 
3,http://s3contents.chinesepod.com/0737/b51d9ff96514f7469d523fc5cae99fd3c875c7bd/mp3/64/rec-1197881670281-1.mp3,We're looking at a handsome guy!,我们在看帅哥！,wǒmen zài kàn shuàigē  ！,wo men zai kan shuai ge 
1,http://s3contents.chinesepod.com/0003/428a26f10e751645839de800475443b7f3a990ca/mp3/64/rec-1188871815484-3.mp3,Welcome!,欢迎！,huānyíng ！,huan ying 
5,http://s3contents.chinesepod.com/0351/026a2aa3eef28c700fb99a10d8df5e4620c50aea/mp3/64/rec-1218734916578-0.mp3,Welcome. How many?,欢迎光临，请问您几位？,huānyíngguānglín ， qǐng wèn nín jǐ wèi ？,huan ying guang lin  qing wen nin ji wei 
5,http://s3contents.chinesepod.com/0058/a505da19f180b744f335d9bb0fe1ae0753bb1940/mp3/64/rec-1216847891968-3.mp3,"Well, cook it for me next time.",那你下一次做给我吃。,nà nǐ xiàyīcì zuò gěi wǒ chī 。,na ni xia yi ci zuo gei wo chi 
2,http://s3contents.chinesepod.com/0051/dc46d33a41556a8e6d3e389bdbea258b49b529be/mp3/64/rec-1183011906359-2.mp3,"Well, naturally.",那当然。,nà dāngrán 。,na dang ran 
2,http://s3contents.chinesepod.com/0175/80829ed6d9661befc5516d5744eb2212fc8f9d48/mp3/64/rec-1218150743031-2.mp3,What about egg?,鸡蛋呢？,jīdàn ne ？,ji dan ni 
1,http://s3contents.chinesepod.com/0478/f58218d37c032badd9ee9fefb28d605ea3ef8629/mp3/64/rec-1218662790703-1.mp3,What about me?,我呢？,wǒ ne ？,wo ni 
2,http://s3contents.chinesepod.com/0717/dd5d7e255591151b7956cb7e445524c6075a65f3/mp3/64/rec-1196150432562-2.mp3,What about some fried dough sticks?,油条吃吗？,yóutiáo chī ma ？,you tiao chi ma 
2,http://s3contents.chinesepod.com/0517/4ecbefc4024ef205997c1fb92bc94870bd7f0656/mp3/64/rec-1219086408125-0.mp3,What alcohol do you want?,要什么酒？,yào shénme jiǔ ？,yao shi yao jiu 
3,http://s3contents.chinesepod.com/0346/f2b4d815502b4fdf201d3e9c0657949efe3dfc4c/mp3/64/rec-1218583522890-0.mp3,What animal is this?,这是什么动物？,zhè shì shénme dòngwù ？,zhe shi shi yao dong wu 
3,http://s3contents.chinesepod.com/0982/242b69b6c8045ddae1978bfc092275cc7ed3398e/mp3/64/rec-1219960302968-0.mp3,What are they watching?,他们在看什么？,tāmen zài kàn shénme ？,ta men zai kan shi yao 
3,http://s3contents.chinesepod.com/0737/b51d9ff96514f7469d523fc5cae99fd3c875c7bd/mp3/64/rec-1197881670281-0.mp3,What are you doing?,你们在干什么？,nǐmen zài gàn shénme ？,ni men zai gan shi yao 
2,http://s3contents.chinesepod.com/0624/60bc74cce16c6e8053d4056c402831075b50a3eb/mp3/64/rec-1188204304171-0.mp3,What are you doing?,你在干吗？,nǐ zài gàn má ？,ni zai gan ma 
3,http://s3contents.chinesepod.com/0372/8d2c98710b1805f3f869f88636701e5f25f0cdca/mp3/64/rec-1218495413296-0.mp3,What are you doing?,你在做什么？,nǐ zài zuò shénme ？,ni zai zuo shi yao 
3,http://s3contents.chinesepod.com/0856/67dc064d82fe148a340c288be88e6ec351c3bff1/mp3/64/rec-1207878509609-0.mp3,What are you eating?,你在吃什么？,nǐ zài chī shénme ？,ni zai chi shi yao 
2,http://s3contents.chinesepod.com/0648/9934ebeeafd39629c626a9b4379a08253e0b48d5/mp3/64/rec-1189751279609-3.mp3,What are you laughing at?,笑什么？,xiào shénme ？,xiao shi yao 
4,http://s3contents.chinesepod.com/0090/d2ac8d39906967cbc5244abe392a72a69c2f1d7d/mp3/64/rec-1210870069640-11.mp3,What are you studying in university?,你在大学里学什么？,nǐ zài dàxué lǐ xué shénme ？,ni zai da xue li xue shi yao 
3,http://s3contents.chinesepod.com/0939/3f7dd5341dc5d68410d4973f308f0a8eb5449abf/mp3/64/rec-1215126819406-0.mp3,What are you up to this weekend?,你周末干吗？,"nǐ zhōumò , ？",ni zhou mo gan ma 
2,http://s3contents.chinesepod.com/0080/35aea8f89fb4461c1017acb68550890f21943c42/mp3/64/rec-1212616717156-8.mp3,What can I do?,怎么办？,zěnme bàn ？,zen yao ban 
3,http://s3contents.chinesepod.com/0239/3ef68c755fdf9db6c4ef597bf9b3c18e9ccbb536/mp3/64/rec-1210194154640-13.mp3,What character is this?,这是什么字？,zhè shì shénme zì ？,zhe shi shi yao zi 
1,http://s3contents.chinesepod.com/0640/2486747bd92e36ca2d13d399a94e66c353e45451/mp3/64/rec-1189154775406-2.mp3,What date?,几号？,jǐ hào ？,ji hao 
3,http://s3contents.chinesepod.com/0640/2486747bd92e36ca2d13d399a94e66c353e45451/mp3/64/rec-1189154775406-0.mp3,What day of the week is tomorrow?,明天是星期几？,míngtiān shì xīngqī jǐ ？,ming tian shi xing qi ji 
3,http://s3contents.chinesepod.com/0077/401ad44e7ba3246dfa388abbd77db742bd1349ab/mp3/64/rec-1216942870812-0.mp3,What do you do?,你是做什么的？,nǐ shì zuò shénme de ？,ni shi zuo shi yao de 
4,http://s3contents.chinesepod.com/0046/ad6d575cf497575268c989c740579e8724e53b1a/mp3/64/rec-1220125120765-0.mp3,What do you like to do on the weekends?,你周末喜欢做什么？,nǐ zhōumò xǐhuan zuò shénme ？,ni zhou mo xi huan zuo shi yao 
3,http://s3contents.chinesepod.com/0155/efa41e32fa65a9b3458182a8032ba99fca4d15e5/mp3/64/chinesepod_1908_dialogue_13077_prototype_1054.mp3,What do you like to eat?,你喜欢吃什么？,nǐ xǐhuan chī shénme ？,ni xi huan chi shi yao 
2,http://s3contents.chinesepod.com/0465/886a3e6a23f613a3542c2d7dc040d94d3fcd735b/mp3/64/rec-1218753398687-0.mp3,What do you want to buy?,要买什么？,yào mǎi shénme ？,yao mai shi yao 
2,http://s3contents.chinesepod.com/0383/25eeabfc8ff51d205333500c38211090d63dbe7b/mp3/64/rec-1218497842359-0.mp3,What do you want to eat?,要吃什么？,yào chī shénme ？,yao chi shi yao 
5,http://s3contents.chinesepod.com/0042/5c3131131c4d015bacf9c0d27fdf58b03034b5ee/mp3/64/rec-1220121208187-0.mp3,What do you want to eat? (Do you) want fish?,你想吃什么？要不要吃鱼？,nǐ xiǎng chī shénme ？ yàobuyào chī yú ？,ni xiang chi shi yao  yao bu yao chi yu 
2,http://s3contents.chinesepod.com/0239/3ef68c755fdf9db6c4ef597bf9b3c18e9ccbb536/mp3/64/rec-1210194154640-15.mp3,What does it mean?,什么意思？,shénme yìsi ？,shi yao yi si 
2,http://s3contents.chinesepod.com/0458/05935df783b3aa38c9d5e1e6807cef7333a2790e/mp3/64/rec-1218740108828-1.mp3,What holiday is that?,什么节？,shénme jié ？,shi yao jie 
3,http://s3contents.chinesepod.com/0196/df7cb074d87c69bc00c4745538b203504fcffb5b/mp3/64/rec-1218215884906-0.mp3,"what is ''fruit"" in Chinese?",中文怎么说？,zhōngwén zěnme shuō ？,zhong wen zen yao shuo 
2,http://s3contents.chinesepod.com/1058/e47383b9634416a78ec2e64c4c82f447ce5cf3ee/mp3/64/rec-1229126061906-1.mp3,What is it?,是什么？,shì shénme ？,shi shi yao 
2,http://s3contents.chinesepod.com/0361/dcae08669844348bb94eebda110d3319e38faa34/mp3/64/rec-1210355377296-1.mp3,What is it?,什么事？,shénme shì ？,shi yao shi 
2,http://s3contents.chinesepod.com/0469/f39ba4a941427647bcabdb124f9cbd7f21a55781/mp3/64/rec-1218754986109-1.mp3,What is it?,怎么了？,zěnmele ？,zen yao le 
3,http://s3contents.chinesepod.com/0205/1c63dd56e6012cf5ed3356bb04c646ad47df236d/mp3/64/rec-1218478679687-2.mp3,What is that called?,那个叫什么？,nàge jiào shénme ？,na ge jiao shi yao 
3,http://s3contents.chinesepod.com/0205/1c63dd56e6012cf5ed3356bb04c646ad47df236d/mp3/64/rec-1218478679687-0.mp3,What is this called?,这个叫什么？,zhège jiào shénme ？,zhe ge jiao shi yao 
5,http://s3contents.chinesepod.com/0095/abbbf7c1f0a363b759650fa9a22ac505c4bbd281/mp3/64/rec-1218584715937-0.mp3,What is your home address?,你家里的地址是什么？,nǐ jiālǐ de dìzhǐ shì shénme ？,ni jia li de di zhi shi shi yao 
4,http://s3contents.chinesepod.com/0110/492f573f0bd242f206df35de1c9c958295d7e946/mp3/64/rec-1218242712359-0.mp3,What is your major?,你的专业是什么？,nǐ de zhuānyè shì shénme ？,ni de zhuan ye shi shi yao 
3,http://s3contents.chinesepod.com/0592/b5f344f78dd6062671516ccae9a63d102bf802bd/mp3/64/rec-1185349925390-0.mp3,What meat is this?,这是什么肉？,zhè shì shénme ròu ？,zhe shi shi yao rou 
3,http://s3contents.chinesepod.com/0974/8685bba53f34aa321cb0621c97d032de8b4e0933/mp3/64/rec-1219363566765-0.mp3,What size do you wear?,你穿多大的？,nǐ chuān duō dà de ？,ni chuan duo da de 
2,http://s3contents.chinesepod.com/0793/3c6d59b7ccdbe25d3f1c2a6f4d58380a1ca86cf1/mp3/64/rec-1234463988156-2.mp3,What time do you finish class?,几点下课？,jǐ diǎn xiàkè ？,ji dian xia ke 
3,http://s3contents.chinesepod.com/0904/7f7776939300a8f4be947aeb25b904f7fe18884c/mp3/64/rec-1211836804703-2.mp3,What time do you finish work?,你几点下班？,nǐ jǐ diǎn xiàbān ？,ni ji dian xia ban 
3,http://s3contents.chinesepod.com/0904/7f7776939300a8f4be947aeb25b904f7fe18884c/mp3/64/rec-1211836804703-0.mp3,What time do you go to work?,你几点上班？,nǐ jǐ diǎn shàngbān ？,ni ji dian shang ban 
2,http://s3contents.chinesepod.com/0257/ced995d41cf4e4a3333c66e1ace5d3739e8fe76c/mp3/64/rec-1210194665156-8.mp3,What time is it right now?,现在几点？,xiànzài jǐdiǎn ？,xian zai ji dian 
2,http://s3contents.chinesepod.com/0474/9fd936e7ac0d803005739e5c03494cf1db4c2810/mp3/64/rec-1218655565718-1.mp3,What time is it?,几点了？,jǐdiǎn le ？,ji dian le 
2,http://s3contents.chinesepod.com/1170/f77aa2a2f069a29995b021660b37089ffe4fcafa/mp3/64/rec-1242261296203-0.mp3,What would you like to drink?,你喝什么？,nǐ hē shénme ？,ni he shi yao 
4,http://s3contents.chinesepod.com/0852/d458030b6d8803cb4d0773f5a9eeabf296e887da/mp3/64/rec-1207620968765-0.mp3,"What would you like to eat, sir?",先生，你想吃什么？,xiānsheng ， nǐ xiǎng chī shénme ？,xian sheng  ni xiang chi shi yao 
3,http://s3contents.chinesepod.com/0935/c468cb8652a0274d94e15b7aeb0652db4a468077/mp3/64/rec-1215102867593-0.mp3,What would you like to eat?,你想吃什么？,nǐ xiǎng chī shénme ？,ni xiang chi shi yao 
1,http://s3contents.chinesepod.com/0455/41293ccbb7bbd39e9ddf224d610514f794104449/mp3/64/rec-1210356703453-1.mp3,What?,什么？,shénme ？,shi yao 
2,http://s3contents.chinesepod.com/1014/ba9a63641bbac930957285f84aadcbba027379f2/mp3/64/rec-1224006723437-1.mp3,What?,什么东西？,shénme dōngxi ？,shi yao dong xi 
3,http://s3contents.chinesepod.com/0629/e97f2db1914be9b12e855e0dec6e426a6f273ffd/mp3/64/rec-1188371532484-1.mp3,What? You've had too much to drink!,什么？你喝多了！,shénme ？ nǐ hēduō le ！,shi yao  ni he duo le 
2,http://s3contents.chinesepod.com/0612/6ccac65965f115a9c9725b3125160fcbd8e67040/mp3/64/rec-1187164753265-2.mp3,What?!,你说什么？！,nǐ shuō shénme ？！,ni shuo shi yao 
2,http://s3contents.chinesepod.com/0229/2559e52670684685826d432d8397dfe7156d0fc8/mp3/64/rec-1218226842078-0.mp3,What's the matter?,你怎么了？,"nǐ , ？",ni zen yao le 
4,http://s3contents.chinesepod.com/0597/48729c68f4a6eda6bd33cbdc042234cbb42a043c/mp3/64/rec-1185865696343-0.mp3,What's your number?,你的号码是多少？,nǐ de hàomǎ shì duōshao ？,ni de hao ma shi duo shao 
3,http://s3contents.chinesepod.com/0150/15cc38ea03882ca1b6d3017979a0a4acff41ad17/mp3/64/rec-1210193064734-0.mp3,What’s his name?,他叫什么名字？,tā jiào shénme míngzi ？,ta jiao shi yao ming zi 
3,http://s3contents.chinesepod.com/0354/76f324a6795c50895d0d26e1846f2b866532fc44/mp3/64/rec-1218735362250-2.mp3,What’s wrong?,哪里不舒服？,nǎli bù shūfu ？,na li bu shu fu 
5,http://s3contents.chinesepod.com/0094/6e83f367914d993971d169ab8a8119ab50f0dcc9/mp3/64/rec-1218661785468-13.mp3,What’s your e-mail address?,你的邮件地址是什么？,nǐde yóujiàn dìzhǐ shì shénme ？,ni de you jian di zhi shi shi yao 
3,http://s3contents.chinesepod.com/1159/2bdb4f00d70096ca352ecb7b6ca9208300892128/mp3/64/rec-1240877918265-1.mp3,When are you coming back?,什么时候回来？,shénme shíhou huílái ？,shi yao shi hou hui lai 
4,http://s3contents.chinesepod.com/0891/2684ee2deca2b40310ae8fad1e51cc7908d81930/mp3/64/rec-1211318283312-2.mp3,When is he coming back?,他什么时候回来？,tā shénme shíhou huílái ？,ta shi yao shi hou hui lai 
4,http://s3contents.chinesepod.com/0917/7f10ca70a23c6de8e2173efb45cc93f4ec9d091d/mp3/64/rec-1212627530406-0.mp3,When is the meeting?,我们什么时候开会？,wǒmen shénme shíhou kāihuì ？,wo men shi yao shi hou kai hui 
